Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
7,2.0,5682,2278,INTERNATIONAL,Smartphone,4G,0
1,243.059292,11061,3972,ON-NET,Smartphone,4G,0
7,2.0,1705,830,OTA-SHORT,Smartphone,4G,0
0,35.938728,6008,2399,ON-NET,Basic & Feature Phone,2G,0
0,27.426924,11647,4129,ON-NET,Smartphone,4G,0
1,21.752388,7075,2872,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,13423,4600,OTA-SHORT,Smartphone,4G,0
0,77.551992,15428,5032,ON-NET,Smartphone,4G,0
1,22.698144,9386,3569,OFF-NET,Basic & Feature Phone,2G,0
0,37.83024,9305,3563,ON-NET,Basic & Feature Phone,2G,0
0,18.91512,13185,4538,OFF-NET,Smartphone,4G,0
0,143.754912,6411,2612,ON-NET,Basic & Feature Phone,2G,0
0,23.6439,12858,4451,ON-NET,Smartphone,4G,0
0,39.721752,2962,1262,OFF-NET,Basic & Feature Phone,2G,0
1,99.30438,8453,3349,ON-NET,Smartphone,4G,0
1,136.188864,12137,4258,ON-NET,Smartphone,4G,0
1,17.023608,16112,5213,ON-NET,Smartphone,4G,0
0,17.023608,12512,4358,OFF-NET,Smartphone,4G,0
7,2.0,1017,606,OTA-SHORT,Smartphone,4G,0
0,19.860876,10902,3929,OFF-NET,Smartphone,4G,0
1,931.56966,14513,4811,ON-NET,Smartphone,4G,0
0,25.535412,8203,3238,ON-NET,Smartphone,4G,0
1,73.768968,2563,1158,ON-NET,Basic & Feature Phone,2G,0
0,18.91512,10556,3855,ON-NET,Smartphone,4G,0
0,70.9317,13921,4668,ON-NET,Smartphone,4G,0
0,25.535412,14612,4836,OFF-NET,Smartphone,4G,0
1,457.745904,13597,4621,ON-NET,Smartphone,4G,0
0,13.240584,4131,1647,ON-NET,Smartphone,4G,0
0,550.429992,15973,5173,ON-NET,Smartphone,4G,0
1,8.511804,11182,3999,OFF-NET,Smartphone,4G,0
7,2.0,8368,3296,INTERNATIONAL,Basic & Feature Phone,2G,0
7,2.0,2434,1105,INTERNATIONAL,Smartphone,4G,0
0,27.426924,16860,5405,ON-NET,Smartphone,4G,0
1,32.155704,8687,3404,OFF-NET,Basic & Feature Phone,2G,0
1,17.023608,15488,5045,OFF-NET,Smartphone,4G,0
1,85.11804,6851,2784,ON-NET,Smartphone,4G,0
7,2.0,2194,997,OTA-SHORT,Smartphone,4G,0
1,24.589656,11802,4168,ON-NET,Smartphone,4G,0
0,37.83024,15260,4988,OFF-NET,Smartphone,4G,0
0,213.740856,7444,2979,ON-NET,Smartphone,4G,0
1,8.511804,14728,4855,ON-NET,Smartphone,4G,0
0,48.233556,9859,3676,ON-NET,Smartphone,4G,0
1,29.318436,7113,2879,OFF-NET,Basic & Feature Phone,2G,0
1,40.667508,4926,1985,OFF-NET,Smartphone,4G,0
1,66.20292,9614,3644,OFF-NET,Smartphone,4G,0
0,33.10146,16724,5374,ON-NET,Smartphone,4G,0
1,27.426924,2712,1203,OFF-NET,Smartphone,4G,0
1,34.992972,16202,5235,ON-NET,Smartphone,4G,0
0,46.342044,11169,3996,ON-NET,Smartphone,4G,0
1,6.620292,2660,1202,ON-NET,Smartphone,4G,0
0,13.240584,14795,4871,ON-NET,Smartphone,4G,0
1,502.196436,3878,1538,ON-NET,Smartphone,3G,0
0,39.721752,13097,4514,ON-NET,Smartphone,4G,0
0,15.132096,16222,5240,OFF-NET,Smartphone,4G,0
7,2.0,6813,2763,OTA-SHORT,Smartphone,4G,0
0,21.752388,14603,4834,ON-NET,Smartphone,4G,0
1,67.148676,16965,5429,ON-NET,Smartphone,4G,0
0,53.908092,8996,3481,ON-NET,Basic & Feature Phone,2G,0
0,31.209948,14773,4865,ON-NET,Smartphone,4G,0
7,2.0,6390,2608,OTA-SHORT,Smartphone,4G,0
1,38.775996,6247,2532,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,12339,4316,ON-NET,Smartphone,4G,0
0,4.72878,16045,5190,ON-NET,Smartphone,4G,0
0,39.721752,4078,1621,ON-NET,Smartphone,4G,0
7,2.0,4256,1688,OTA-SHORT,Smartphone,3G,0
1,22.698144,14605,4834,ON-NET,Smartphone,4G,0
0,29.318436,13637,4621,ON-NET,Smartphone,4G,0
1,14.18634,14858,4887,ON-NET,Smartphone,4G,0
1,20.806632,16502,5310,ON-NET,Smartphone,4G,0
1,28.37268,761,511,ON-NET,Basic & Feature Phone,2G,0
7,2.0,14063,4704,INTERNATIONAL,Smartphone,4G,0
0,30.264192,15834,5139,OFF-NET,Smartphone,4G,0
0,97.412868,11114,3984,ON-NET,Smartphone,4G,0
0,27.426924,3915,1563,ON-NET,Smartphone,4G,0
0,191.988468,5514,2213,ON-NET,Smartphone,4G,0
1,27.426924,11405,4066,OFF-NET,Smartphone,4G,0
0,14.18634,5697,2287,OFF-NET,Basic & Feature Phone,2G,0
1,61.47414,9632,3644,ON-NET,Smartphone,4G,0
1,13.240584,1229,669,ON-NET,Smartphone,4G,0
1,29.318436,2102,964,OFF-NET,Smartphone,4G,0
1,14.18634,15471,5045,ON-NET,Smartphone,4G,0
0,39.721752,8595,3368,OFF-NET,Basic & Feature Phone,2G,0
1,68.094432,4338,1730,ON-NET,Smartphone,4G,0
1,3.783024,10275,3779,ON-NET,Smartphone,4G,0
0,3.783024,14273,4761,OFF-NET,Smartphone,4G,0
0,14.18634,1343,696,OFF-NET,Basic & Feature Phone,2G,0
1,45.396288,817,536,OFF-NET,Smartphone,4G,0
7,2.0,8772,3445,OTA-SHORT,Basic & Feature Phone,2G,0
1,15.132096,11537,4110,OFF-NET,Smartphone,4G,0
0,27.426924,1560,792,ON-NET,Smartphone,4G,0
0,19.860876,7126,2883,ON-NET,Smartphone,3G,0
0,71.877456,16033,5186,OFF-NET,Smartphone,4G,0
0,8.511804,15833,5139,OFF-NET,Smartphone,4G,0
0,24.589656,1281,674,ON-NET,Basic & Feature Phone,2G,0
0,29.318436,15770,5125,OFF-NET,Smartphone,4G,0
6,2.0,7832,3082,OFF-NET,Smartphone,4G,0
1,43.504776,9818,3674,OFF-NET,Smartphone,4G,0
7,2.0,7601,3018,ON-NET,Smartphone,4G,0
1,34.047216,9315,3564,ON-NET,Basic & Feature Phone,2G,0
0,110.653452,12631,4378,ON-NET,Smartphone,4G,0
1,95.521356,4876,1972,ON-NET,Smartphone,4G,0
1,157.941252,432,412,OFF-NET,Smartphone,4G,0
1,9.45756,9868,3676,ON-NET,Smartphone,4G,0
7,2.0,5511,2211,INTERNATIONAL,Basic & Feature Phone,2G,0
7,2.0,6434,2626,INTERNATIONAL,Smartphone,4G,0
0,318.719772,4703,1879,OFF-NET,Smartphone,4G,0
7,2.0,16217,5240,INTERNATIONAL,Smartphone,4G,0
0,9.45756,7016,2836,OFF-NET,Smartphone,4G,0
0,50.125068,16515,5312,OFF-NET,Smartphone,4G,0
7,2.0,16889,5411,INTERNATIONAL,Smartphone,4G,0
1,62.419896,12331,4312,ON-NET,Smartphone,4G,0
7,2.0,10025,3707,INTERNATIONAL,Smartphone,4G,0
7,2.0,15713,5108,INTERNATIONAL,Smartphone,4G,0
7,2.0,13961,4679,INTERNATIONAL,Smartphone,4G,0
0,591.0975,11329,4040,ON-NET,Smartphone,4G,0
1,50.125068,6371,2600,ON-NET,Smartphone,4G,0
7,2.0,10226,3765,INTERNATIONAL,Smartphone,4G,0
0,25.535412,2161,978,ON-NET,Smartphone,4G,0
7,2.0,2815,1231,INTERNATIONAL,Basic & Feature Phone,2G,0
7,2.0,13113,4522,INTERNATIONAL,Smartphone,4G,0
7,2.0,16230,5244,INTERNATIONAL,Smartphone,4G,0
1,148.483692,14501,4811,ON-NET,Smartphone,4G,0
7,2.0,376,399,INTERNATIONAL,Smartphone,4G,0
7,2.0,12712,4412,INTERNATIONAL,Smartphone,4G,0
7,2.0,10492,3836,INTERNATIONAL,Smartphone,4G,0
1,92.684088,14992,4921,ON-NET,Smartphone,4G,0
7,2.0,4532,1828,OTA-SHORT,Smartphone,4G,0
7,2.0,1040,613,OTA-SHORT,Smartphone,4G,0
0,21.752388,15236,4984,OFF-NET,Smartphone,4G,0
7,2.0,15614,5084,INTERNATIONAL,Smartphone,4G,0
7,2.0,14903,4900,INTERNATIONAL,Smartphone,4G,0
1,149.429448,2115,973,ON-NET,Tablet,3G,0
0,19.860876,9592,3638,OFF-NET,Smartphone,4G,0
7,2.0,5045,2025,INTERNATIONAL,Smartphone,4G,0
7,2.0,5153,2061,INTERNATIONAL,Smartphone,4G,0
1,27.426924,7239,2930,ON-NET,Smartphone,4G,0
7,2.0,857,551,INTERNATIONAL,Smartphone,4G,0
6,2.0,12955,4470,OFF-NET,Smartphone,4G,0
1,3324.33234,11479,4094,ON-NET,Smartphone,4G,0
0,54.853848,2726,1208,ON-NET,Smartphone,4G,0
1,139.971888,4600,1849,ON-NET,Basic & Feature Phone,2G,0
7,2.0,607,459,INTERNATIONAL,Smartphone,4G,0
1,105.924672,7404,2975,ON-NET,Basic & Feature Phone,2G,0
7,2.0,5087,2045,INTERNATIONAL,Smartphone,4G,0
7,2.0,5087,2045,INTERNATIONAL,Smartphone,4G,0
1,118.2195,16799,5394,ON-NET,Smartphone,4G,0
0,12.294828,3118,1288,ON-NET,Basic & Feature Phone,2G,0
7,2.0,16717,5369,INTERNATIONAL,Smartphone,4G,0
0,67.148676,10401,3815,ON-NET,Smartphone,4G,0
7,2.0,7871,3110,INTERNATIONAL,Smartphone,4G,0
7,2.0,12937,4468,INTERNATIONAL,Smartphone,4G,0
7,2.0,14584,4826,INTERNATIONAL,Smartphone,4G,0
7,2.0,16856,5405,INTERNATIONAL,Smartphone,4G,0
7,2.0,15458,5041,INTERNATIONAL,Smartphone,4G,0
7,2.0,15458,5041,INTERNATIONAL,Smartphone,4G,0
7,2.0,8356,3287,INTERNATIONAL,Smartphone,4G,0
0,147.537936,594,454,ON-NET,Smartphone,4G,0
0,90.792576,4361,1737,ON-NET,Smartphone,4G,0
7,2.0,2744,1219,INTERNATIONAL,Smartphone,4G,0
7,2.0,2762,1227,INTERNATIONAL,Smartphone,4G,0
1,8.511804,14552,4819,ON-NET,Smartphone,4G,0
0,7.566048,7210,2911,OFF-NET,Smartphone,4G,0
1,251.571096,14516,4811,ON-NET,Smartphone,4G,0
7,2.0,2091,958,INTERNATIONAL,Smartphone,3G,0
0,66.20292,9887,3678,OFF-NET,Smartphone,4G,0
7,2.0,8220,3245,INTERNATIONAL,Smartphone,4G,0
7,2.0,1060,623,INTERNATIONAL,Smartphone,4G,0
7,2.0,168,336,INTERNATIONAL,Smartphone,4G,0
0,575.019648,12204,4277,ON-NET,Smartphone,4G,0
7,2.0,293,369,INTERNATIONAL,Smartphone,4G,0
0,22.698144,3816,1530,ON-NET,Basic & Feature Phone,2G,0
7,2.0,11274,4021,INTERNATIONAL,Smartphone,4G,0
7,2.0,4957,1992,INTERNATIONAL,Smartphone,4G,0
7,2.0,7823,3081,OTA-SHORT,Smartphone,4G,0
1,1556.714376,17071,5462,ON-NET,Smartphone,4G,0
7,2.0,12447,4347,INTERNATIONAL,Smartphone,4G,0
0,17.023608,6262,2542,ON-NET,Smartphone,4G,0
7,2.0,7032,2846,INTERNATIONAL,Smartphone,4G,0
1,913.600296,7114,2879,ON-NET,Basic & Feature Phone,2G,0
1,98.358624,6242,2529,OFF-NET,Smartphone,4G,0
100,2.837268,700,488,OTA-SHORT,Smartphone,4G,0
1,39.721752,4574,1844,OFF-NET,Smartphone,4G,0
7,2.0,5733,2288,INTERNATIONAL,Basic & Feature Phone,2G,0
7,2.0,5733,2288,INTERNATIONAL,Basic & Feature Phone,2G,0
0,73.768968,14523,4811,ON-NET,Smartphone,4G,0
7,2.0,10005,3706,INTERNATIONAL,Smartphone,4G,0
7,2.0,6213,2516,OTA-SHORT,Smartphone,4G,0
7,2.0,15751,5118,INTERNATIONAL,Smartphone,4G,0
0,8.511804,2120,973,ON-NET,Tablet,3G,0
7,2.0,4852,1970,INTERNATIONAL,Smartphone,4G,0
7,2.0,6397,2608,INTERNATIONAL,Smartphone,4G,0
7,2.0,9954,3695,INTERNATIONAL,Smartphone,4G,0
7,2.0,14782,4867,INTERNATIONAL,Smartphone,4G,0
7,2.0,8559,3368,OTA-SHORT,Basic & Feature Phone,2G,0
1,53.908092,6589,2677,ON-NET,Basic & Feature Phone,2G,0
0,46.342044,12445,4345,OFF-NET,Smartphone,4G,0
7,2.0,700,488,OTA-SHORT,Smartphone,4G,0
0,38.775996,2214,1005,ON-NET,Smartphone,4G,0
7,2.0,9896,3682,INTERNATIONAL,Smartphone,4G,0
7,2.0,1928,916,INTERNATIONAL,Basic & Feature Phone,2G,0
7,2.0,10252,3768,INTERNATIONAL,Smartphone,4G,0
7,2.0,3082,1271,INTERNATIONAL,Smartphone,4G,0
1,59.582628,12800,4431,ON-NET,Smartphone,4G,0
1,22.698144,11858,4182,ON-NET,Smartphone,4G,0
1,24.589656,14285,4765,ON-NET,Smartphone,4G,0
7,2.0,12887,4459,OTA-SHORT,Smartphone,4G,0
0,122.94828,3808,1527,ON-NET,Basic & Feature Phone,2G,0
7,2.0,15818,5137,INTERNATIONAL,Smartphone,4G,0
0,365.061816,1281,674,ON-NET,Basic & Feature Phone,2G,0
7,2.0,13660,4622,INTERNATIONAL,Smartphone,4G,0
0,7.566048,12615,4375,OFF-NET,Smartphone,4G,0
1,147.537936,7061,2859,ON-NET,Smartphone,4G,0
0,313.045236,8879,3459,OFF-NET,Basic & Feature Phone,2G,0
1,22.698144,12763,4419,ON-NET,Smartphone,4G,0
7,2.0,14395,4794,INTERNATIONAL,Smartphone,4G,0
7,2.0,17070,5462,INTERNATIONAL,Smartphone,4G,0
0,470.040732,9160,3531,ON-NET,Smartphone,4G,0
1,47.2878,11788,4165,OFF-NET,Smartphone,4G,0
1,34.047216,7404,2975,ON-NET,Basic & Feature Phone,2G,0
0,130.514328,5019,2007,OFF-NET,Basic & Feature Phone,2G,0
0,50.125068,3872,1536,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,10767,3902,INTERNATIONAL,Smartphone,4G,0
1,25.535412,4659,1868,ON-NET,Smartphone,4G,0
0,28.37268,14022,4690,ON-NET,Smartphone,4G,0
7,2.0,7896,3120,INTERNATIONAL,Smartphone,3G,0
7,2.0,5943,2371,INTERNATIONAL,Smartphone,4G,0
1,24.589656,16177,5228,OFF-NET,Smartphone,4G,0
7,2.0,14171,4740,INTERNATIONAL,Smartphone,4G,0
7,2.0,11353,4047,INTERNATIONAL,Smartphone,4G,0
1,21.752388,942,584,OFF-NET,Smartphone,3G,0
7,2.0,7935,3130,INTERNATIONAL,Smartphone,4G,0
1,97.412868,11861,4182,ON-NET,Smartphone,4G,0
7,2.0,3742,1515,INTERNATIONAL,Smartphone,4G,0
7,2.0,14732,4856,INTERNATIONAL,Smartphone,4G,0
7,2.0,16913,5418,ON-NET,Smartphone,4G,0
1,136.188864,727,500,ON-NET,Smartphone,4G,0
7,2.0,10450,3824,INTERNATIONAL,Smartphone,4G,0
7,2.0,11924,4195,INTERNATIONAL,Smartphone,4G,0
7,2.0,9807,3674,INTERNATIONAL,Smartphone,4G,0
1,84.172284,13434,4603,ON-NET,Smartphone,4G,0
7,2.0,16899,5414,INTERNATIONAL,Smartphone,4G,0
7,2.0,16899,5414,INTERNATIONAL,Smartphone,4G,0
7,2.0,14004,4681,ON-NET,Smartphone,4G,0
7,2.0,13206,4542,INTERNATIONAL,Smartphone,4G,0
0,15.132096,11454,4086,OFF-NET,Smartphone,4G,0
0,43.504776,8229,3246,OFF-NET,Smartphone,4G,0
1,32.155704,9038,3503,OFF-NET,Basic & Feature Phone,2G,0
1,61.47414,12920,4465,ON-NET,Smartphone,4G,0
1,13.240584,2892,1252,ON-NET,Smartphone,4G,0
1,73.768968,1866,895,ON-NET,Smartphone,4G,0
7,2.0,11965,4201,INTERNATIONAL,Smartphone,4G,0
7,2.0,16430,5287,INTERNATIONAL,Smartphone,4G,0
7,2.0,11612,4120,INTERNATIONAL,Smartphone,4G,0
7,2.0,4898,1980,INTERNATIONAL,Smartphone,4G,0
0,55.799604,11481,4094,OFF-NET,Smartphone,4G,0
7,2.0,3259,1340,OTA-SHORT,Basic & Feature Phone,2G,0
100,5.674536,17091,5797,OTA-SHORT,Other,4G,0
0,29.318436,17031,5455,OFF-NET,Smartphone,4G,0
7,2.0,16606,5343,INTERNATIONAL,Smartphone,4G,0
7,2.0,460,422,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,16913,5418,ON-NET,Smartphone,4G,0
7,2.0,9923,3687,INTERNATIONAL,Smartphone,4G,0
1,16.077852,3241,1340,OFF-NET,Basic & Feature Phone,2G,0
1,26.481168,14225,4746,OFF-NET,Smartphone,4G,0
7,2.0,12584,4367,INTERNATIONAL,Smartphone,4G,0
7,2.0,4053,1606,INTERNATIONAL,Smartphone,4G,0
7,2.0,10040,3712,INTERNATIONAL,Smartphone,4G,0
1,11.349072,12416,4334,OFF-NET,Smartphone,4G,0
7,2.0,8126,3211,INTERNATIONAL,Tablet,3G,0
7,2.0,7872,3111,INTERNATIONAL,Basic & Feature Phone,2G,0
0,104.978916,10609,3869,OFF-NET,Smartphone,4G,0
7,2.0,8126,3211,INTERNATIONAL,Tablet,3G,0
7,2.0,1006,600,INTERNATIONAL,Smartphone,4G,0
0,13.240584,15949,5161,ON-NET,Smartphone,4G,0
1,104.03316,9160,3531,ON-NET,Smartphone,4G,0
0,3.783024,6832,2772,ON-NET,Smartphone,4G,0
0,46.342044,15537,5055,ON-NET,Smartphone,4G,0
0,7.566048,11858,4182,ON-NET,Smartphone,4G,0
1,94.5756,11795,4168,ON-NET,Smartphone,4G,0
7,2.0,1777,858,INTERNATIONAL,Basic & Feature Phone,2G,0
7,2.0,1686,819,INTERNATIONAL,Smartphone,4G,0
1,38.775996,11317,4040,ON-NET,Smartphone,4G,0
7,2.0,7114,2879,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,8439,3341,INTERNATIONAL,Smartphone,4G,0
7,2.0,1736,843,INTERNATIONAL,Smartphone,4G,0
6,2.0,6015,2403,ON-NET,Smartphone,4G,0
6,2.0,6015,2403,ON-NET,Smartphone,4G,0
1,15.132096,5314,2109,ON-NET,Basic & Feature Phone,2G,0
0,71.877456,16750,5380,OFF-NET,Smartphone,4G,0
6,2.0,3502,1439,ON-NET,Smartphone,4G,0
7,2.0,6259,2540,INTERNATIONAL,Smartphone,4G,0
6,2.0,5185,2071,ON-NET,Smartphone,4G,0
6,2.0,12111,4247,ON-NET,Smartphone,4G,0
1,622.307448,3639,1476,ON-NET,Basic & Feature Phone,2G,0
7,2.0,9040,3504,INTERNATIONAL,Basic & Feature Phone,2G,0
0,52.962336,15570,5070,ON-NET,Smartphone,4G,0
7,2.0,15589,5074,INTERNATIONAL,Smartphone,4G,0
7,2.0,532,437,INTERNATIONAL,Smartphone,4G,0
7,2.0,15898,5145,INTERNATIONAL,Smartphone,4G,0
1,18.91512,15531,5055,OFF-NET,Smartphone,4G,0
1,91.738332,16519,5312,OFF-NET,Smartphone,4G,0
7,2.0,15103,4952,INTERNATIONAL,Smartphone,4G,0
0,11.349072,12543,4360,OFF-NET,Smartphone,4G,0
7,2.0,7851,3097,ON-NET,Smartphone,4G,0
7,2.0,9534,3622,INTERNATIONAL,Smartphone,4G,0
1,26.481168,12806,4433,ON-NET,Smartphone,4G,0
7,2.0,15720,5109,INTERNATIONAL,Smartphone,4G,0
7,2.0,12035,4227,INTERNATIONAL,Smartphone,4G,0
1,51.070824,3597,1458,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,252,360,INTERNATIONAL,Smartphone,4G,0
7,2.0,15832,5139,INTERNATIONAL,Smartphone,4G,0
7,2.0,8719,3421,OTA-SHORT,Basic & Feature Phone,2G,0
0,10.403316,14546,4817,ON-NET,Smartphone,4G,0
7,2.0,7719,3061,INTERNATIONAL,Smartphone,3G,0
7,2.0,13989,4680,INTERNATIONAL,Smartphone,4G,0
7,2.0,4288,1702,INTERNATIONAL,Smartphone,4G,0
7,2.0,2191,996,INTERNATIONAL,Smartphone,4G,0
7,2.0,11525,4106,INTERNATIONAL,Smartphone,4G,0
7,2.0,6552,2660,INTERNATIONAL,Smartphone,4G,0
1,191.988468,14264,4759,ON-NET,Smartphone,4G,0
0,81.335016,3606,1464,OFF-NET,Smartphone,4G,0
7,2.0,10669,3883,INTERNATIONAL,Smartphone,4G,0
7,2.0,8483,3354,INTERNATIONAL,Tablet,3G,0
0,117.273744,376,399,OFF-NET,Smartphone,4G,0
0,103.087404,9607,3644,ON-NET,Smartphone,4G,0
7,2.0,8588,3368,INTERNATIONAL,Basic & Feature Phone,2G,0
7,2.0,11769,4160,INTERNATIONAL,Smartphone,4G,0
7,2.0,6644,2689,INTERNATIONAL,Smartphone,4G,0
0,19.860876,9596,3639,ON-NET,Smartphone,4G,0
7,2.0,495,430,INTERNATIONAL,Smartphone,4G,0
1,506.925216,12370,4327,ON-NET,Smartphone,4G,0
7,2.0,13695,4630,INTERNATIONAL,Smartphone,4G,0
6,2.0,962,593,ON-NET,Smartphone,4G,0
7,2.0,5691,2285,INTERNATIONAL,Smartphone,4G,0
1,56.74536,16565,5328,ON-NET,Smartphone,4G,0
7,2.0,10670,3883,INTERNATIONAL,Smartphone,4G,0
0,35.938728,6544,2656,OFF-NET,Smartphone,4G,0
7,2.0,6471,2639,INTERNATIONAL,Smartphone,4G,0
1,309.262212,13349,4580,OFF-NET,Smartphone,4G,0
7,2.0,14351,4784,INTERNATIONAL,Smartphone,4G,0
7,2.0,13735,4639,OTA-SHORT,Smartphone,4G,0
0,39.721752,12995,4479,OFF-NET,Smartphone,4G,0
7,2.0,13940,4673,INTERNATIONAL,Smartphone,4G,0
7,2.0,3473,1424,OTA-SHORT,Smartphone,4G,0
7,2.0,7432,2979,INTERNATIONAL,Smartphone,4G,0
7,2.0,3759,1515,INTERNATIONAL,Smartphone,4G,0
7,2.0,16530,5313,INTERNATIONAL,Smartphone,4G,0
1,25.535412,9486,3603,ON-NET,Basic & Feature Phone,2G,0
1,72.823212,1595,804,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,16913,5418,ON-NET,Smartphone,4G,0
7,2.0,9574,3630,INTERNATIONAL,Smartphone,4G,0
0,14.18634,16735,5375,ON-NET,Smartphone,4G,0
7,2.0,1872,898,OTA-SHORT,Smartphone,4G,0
7,2.0,3442,1407,INTERNATIONAL,Smartphone,4G,0
0,16.077852,11288,4026,ON-NET,Smartphone,4G,0
7,2.0,15580,5072,INTERNATIONAL,Smartphone,4G,0
7,2.0,10125,3734,INTERNATIONAL,Smartphone,4G,0
0,69.985944,4556,1840,ON-NET,Basic & Feature Phone,2G,0
0,81.335016,3530,1439,ON-NET,Smartphone,4G,0
1,15.132096,8493,3354,OFF-NET,Tablet,3G,0
7,2.0,161,332,INTERNATIONAL,Basic & Feature Phone,2G,0
1,510.70824,1187,646,ON-NET,Smartphone,4G,0
7,2.0,12765,4421,INTERNATIONAL,Smartphone,4G,0
1,10.403316,2996,1267,ON-NET,Smartphone,4G,0
7,2.0,12261,4285,INTERNATIONAL,Smartphone,4G,0
0,123.894036,6450,2631,ON-NET,Basic & Feature Phone,2G,0
0,45.396288,13786,4646,OFF-NET,Smartphone,4G,0
1,51.070824,13277,4560,ON-NET,Smartphone,4G,0
1,13.240584,4471,1790,ON-NET,Smartphone,4G,0
7,2.0,15661,5095,INTERNATIONAL,Smartphone,4G,0
7,2.0,5660,2272,INTERNATIONAL,Smartphone,4G,0
7,2.0,11186,4001,INTERNATIONAL,Smartphone,4G,0
7,2.0,12963,4470,INTERNATIONAL,Smartphone,4G,0
7,2.0,4805,1946,INTERNATIONAL,Smartphone,4G,0
1,184.42242,14225,4746,ON-NET,Smartphone,4G,0
0,100.250136,11062,3972,ON-NET,Smartphone,4G,0
7,2.0,16521,5312,INTERNATIONAL,Smartphone,4G,0
7,2.0,2332,1061,INTERNATIONAL,Smartphone,4G,0
7,2.0,14296,4770,INTERNATIONAL,Smartphone,4G,0
7,2.0,9108,3528,INTERNATIONAL,Smartphone,4G,0
1,11.349072,4228,1680,ON-NET,Smartphone,4G,0
7,2.0,8441,3342,INTERNATIONAL,Smartphone,4G,0
7,2.0,13513,4609,INTERNATIONAL,Smartphone,4G,0
1,21.752388,14126,4723,OFF-NET,Smartphone,4G,0
1,8.511804,1654,813,ON-NET,Smartphone,4G,0
7,2.0,12339,4316,ON-NET,Smartphone,4G,0
7,2.0,2500,1134,INTERNATIONAL,Smartphone,4G,0
7,2.0,255,360,INTERNATIONAL,Smartphone,4G,0
7,2.0,11911,4194,OTA-SHORT,Smartphone,4G,0
1,19.860876,10249,3768,ON-NET,Smartphone,4G,0
0,19.860876,5779,2307,OFF-NET,Smartphone,4G,0
0,19.860876,11055,3969,ON-NET,Smartphone,4G,0
7,2.0,16531,5313,INTERNATIONAL,Smartphone,4G,0
0,192.934224,10724,3900,ON-NET,Smartphone,4G,0
7,2.0,548,439,INTERNATIONAL,Smartphone,4G,0
7,2.0,11766,4160,INTERNATIONAL,Smartphone,4G,0
7,2.0,3582,1456,INTERNATIONAL,Smartphone,4G,0
7,2.0,12111,4247,OTA-SHORT,Smartphone,4G,0
0,20.806632,13309,4566,ON-NET,Smartphone,4G,0
0,115.382232,12327,4310,ON-NET,Smartphone,4G,0
7,2.0,16913,5418,ON-NET,Smartphone,4G,0
7,2.0,14141,4731,INTERNATIONAL,Smartphone,4G,0
7,2.0,16667,5352,INTERNATIONAL,Smartphone,4G,0
0,70.9317,5587,2239,ON-NET,Smartphone,4G,0
7,2.0,16421,5287,INTERNATIONAL,Smartphone,4G,0
7,2.0,906,569,INTERNATIONAL,Smartphone,4G,0
7,2.0,5614,2258,INTERNATIONAL,Basic & Feature Phone,2G,0
6,2.0,3530,1439,ON-NET,Smartphone,4G,0
7,2.0,16854,5405,INTERNATIONAL,Smartphone,4G,0
6,2.0,16913,5418,ON-NET,Smartphone,4G,0
7,2.0,6563,2663,ON-NET,Basic & Feature Phone,2G,0
7,2.0,9661,3654,INTERNATIONAL,Smartphone,4G,0
0,65.257164,9685,3659,OFF-NET,Smartphone,4G,0
0,43.504776,9719,3662,OFF-NET,Smartphone,4G,0
1,26.481168,7412,2975,OFF-NET,Basic & Feature Phone,2G,0
1,61.47414,5378,2143,ON-NET,Smartphone,4G,0
0,16.077852,12151,4262,OFF-NET,Smartphone,4G,0
7,2.0,10274,3779,INTERNATIONAL,Smartphone,4G,0
0,34.992972,7041,2853,OFF-NET,Smartphone,4G,0
0,34.047216,16383,5287,OFF-NET,Smartphone,4G,0
1,14.18634,14126,4723,OFF-NET,Smartphone,4G,0
7,2.0,8944,3473,INTERNATIONAL,Smartphone,4G,0
7,2.0,3026,1267,OTA-SHORT,Smartphone,4G,0
7,2.0,14225,4746,OFF-NET,Smartphone,4G,0
7,2.0,2173,988,OTA-SHORT,Smartphone,4G,0
1,17.969364,16274,5259,OFF-NET,Smartphone,4G,0
7,2.0,13603,4621,INTERNATIONAL,Smartphone,4G,0
7,2.0,1189,647,INTERNATIONAL,Smartphone,4G,0
1,7.566048,15464,5045,ON-NET,Smartphone,4G,0
7,2.0,8071,3203,INTERNATIONAL,Smartphone,4G,0
7,2.0,306,373,INTERNATIONAL,Smartphone,4G,0
7,2.0,13130,4522,INTERNATIONAL,Smartphone,4G,0
6,2.0,1853,889,ON-NET,Smartphone,4G,0
7,2.0,3567,1456,INTERNATIONAL,Smartphone,4G,0
0,10.403316,10662,3882,ON-NET,Smartphone,4G,0
0,92.684088,7058,2857,OFF-NET,Smartphone,4G,0
1,106.870428,2115,973,ON-NET,Tablet,3G,0
