Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
7,2.0,15696,210,OTA-SHORT,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
7,2.0,10263,33,OTA-SHORT,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
0,58.636872,13300,133,ON-NET,Other,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
7,2.0,16554,239,OTA-SHORT,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
1,40.667508,6111,5701,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
7,2.0,14769,179,ON-NET,Modem,3G,1
1,425.5902,13944,149,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
7,2.0,16226,230,OFF-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,12997,117,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
7,2.0,16554,239,OTA-SHORT,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
7,2.0,150,5485,OTA-SHORT,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
7,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
7,2.0,13300,133,OTA-SHORT,Other,4G,1
0,59.582628,5822,5691,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,12997,117,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
7,2.0,15696,210,OTA-SHORT,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
7,2.0,9669,14,OTA-SHORT,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
0,38.775996,13300,133,ON-NET,Other,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
7,2.0,9669,14,OTA-SHORT,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
1,56.74536,304,5494,ON-NET,Basic & Feature Phone,2G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
7,2.0,1337,5536,INTERNATIONAL,Smartphone,3G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
1,20.806632,304,5494,ON-NET,Basic & Feature Phone,2G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
0,156.995496,5822,5691,OFF-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
0,69.040188,1955,5573,ON-NET,Basic & Feature Phone,2G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
1,3.783024,1929,5571,ON-NET,Basic & Feature Phone,2G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,42,5479,ON-NET,Smartphone,4G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,42,5479,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
1,11.349072,5822,5691,OFF-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
1,16.077852,6875,5726,ON-NET,Basic & Feature Phone,2G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
7,2.0,150,5485,OTA-SHORT,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
7,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
7,2.0,10034,22,OTA-SHORT,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,42,5479,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,1495,5548,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,9669,14,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,16100,226,ON-NET,Smartphone,4G,1
7,2.0,10034,22,OTA-SHORT,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,10034,22,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,15923,215,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
0,1.891512,7270,5737,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
100,27.426924,17091,5797,OTA-SHORT,Other,4G,1
6,2.0,10349,36,ON-NET,Smartphone,4G,1
6,2.0,42,5479,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,784,5519,ON-NET,Smartphone,4G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
6,2.0,14683,176,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,15573,207,ON-NET,Smartphone,4G,1
6,2.0,9013,5786,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,206,5489,ON-NET,Smartphone,3G,1
